date,indicator,value,entity
2020-11-12,Daily hospital occupancy,8758.0,Spain
2020-11-13,Daily hospital occupancy,7657.0,Spain
2020-11-14,Daily hospital occupancy,7782.0,Spain
2020-11-15,Daily hospital occupancy,12755.0,Spain
2020-11-16,Daily hospital occupancy,10260.0,Spain
2020-11-17,Daily hospital occupancy,11544.0,Spain
2020-11-18,Daily hospital occupancy,6474.0,Spain
2020-11-19,Daily hospital occupancy,13224.0,Spain
2020-11-20,Daily hospital occupancy,10303.0,Spain
2020-11-21,Daily hospital occupancy,4968.0,Spain
2020-11-22,Daily hospital occupancy,8021.0,Spain
2020-11-23,Daily hospital occupancy,12220.0,Spain
2020-11-24,Daily hospital occupancy,11401.0,Spain
2020-11-25,Daily hospital occupancy,9966.0,Spain
2020-11-26,Daily hospital occupancy,11701.0,Spain
2020-11-27,Daily hospital occupancy,8019.0,Spain
2020-11-28,Daily hospital occupancy,13514.0,Spain
2020-11-29,Daily hospital occupancy,7211.0,Spain
2020-11-30,Daily hospital occupancy,11663.0,Spain
2020-12-01,Daily hospital occupancy,8039.0,Spain
2020-12-02,Daily hospital occupancy,7447.0,Spain
2020-12-03,Daily hospital occupancy,6397.0,Spain
2020-12-04,Daily hospital occupancy,6725.0,Spain
2020-12-05,Daily hospital occupancy,5956.0,Spain
2020-12-06,Daily hospital occupancy,10056.0,Spain
2020-12-07,Daily hospital occupancy,4227.0,Spain
2020-12-08,Daily hospital occupancy,5916.0,Spain
2020-12-09,Daily hospital occupancy,4198.0,Spain
2020-12-10,Daily hospital occupancy,4562.0,Spain
2020-12-11,Daily hospital occupancy,8278.0,Spain
2020-12-12,Daily hospital occupancy,10072.0,Spain
2020-12-13,Daily hospital occupancy,7537.0,Spain
2020-12-14,Daily hospital occupancy,2921.0,Spain
2020-12-15,Daily hospital occupancy,5306.0,Spain
2020-12-16,Daily hospital occupancy,3283.0,Spain
2020-12-17,Daily hospital occupancy,6582.0,Spain
2020-12-18,Daily hospital occupancy,7120.0,Spain
2020-12-19,Daily hospital occupancy,10988.0,Spain
2020-12-20,Daily hospital occupancy,5772.0,Spain
2020-12-21,Daily hospital occupancy,6340.0,Spain
2020-12-22,Daily hospital occupancy,6112.0,Spain
2020-12-23,Daily hospital occupancy,9157.0,Spain
2020-12-24,Daily hospital occupancy,9048.0,Spain
2020-12-25,Daily hospital occupancy,2592.0,Spain
2020-12-26,Daily hospital occupancy,3859.0,Spain
2020-12-27,Daily hospital occupancy,7130.0,Spain
2020-12-28,Daily hospital occupancy,5647.0,Spain
2020-12-29,Daily hospital occupancy,2936.0,Spain
2020-12-30,Daily hospital occupancy,7475.0,Spain
2020-12-31,Daily hospital occupancy,14052.0,Spain
2021-01-01,Daily hospital occupancy,3770.0,Spain
2021-01-02,Daily hospital occupancy,9174.0,Spain
2021-01-03,Daily hospital occupancy,5400.0,Spain
2021-01-04,Daily hospital occupancy,5250.0,Spain
2021-01-05,Daily hospital occupancy,8986.0,Spain
2021-01-06,Daily hospital occupancy,4952.0,Spain
2021-01-07,Daily hospital occupancy,6235.0,Spain
2021-01-08,Daily hospital occupancy,7387.0,Spain
2021-01-09,Daily hospital occupancy,6715.0,Spain
2021-01-10,Daily hospital occupancy,2994.0,Spain
2021-01-11,Daily hospital occupancy,5527.0,Spain
2021-01-12,Daily hospital occupancy,8324.0,Spain
2021-01-13,Daily hospital occupancy,4788.0,Spain
2021-01-14,Daily hospital occupancy,3856.0,Spain
2021-01-15,Daily hospital occupancy,6903.0,Spain
2021-01-16,Daily hospital occupancy,6091.0,Spain
2021-01-17,Daily hospital occupancy,6675.0,Spain
2021-01-18,Daily hospital occupancy,4824.0,Spain
2021-01-19,Daily hospital occupancy,7465.0,Spain
2021-01-20,Daily hospital occupancy,7962.0,Spain
2021-01-21,Daily hospital occupancy,6708.0,Spain
2021-01-22,Daily hospital occupancy,6271.0,Spain
2021-01-23,Daily hospital occupancy,12145.0,Spain
2021-01-24,Daily hospital occupancy,7390.0,Spain
2021-01-25,Daily hospital occupancy,11111.0,Spain
2021-01-26,Daily hospital occupancy,2959.0,Spain
2021-01-27,Daily hospital occupancy,5082.0,Spain
2021-01-28,Daily hospital occupancy,5886.0,Spain
2021-01-29,Daily hospital occupancy,8570.0,Spain
2021-01-30,Daily hospital occupancy,9750.0,Spain
2021-01-31,Daily hospital occupancy,8537.0,Spain
2021-02-01,Daily hospital occupancy,5271.0,Spain
2021-02-02,Daily hospital occupancy,5045.0,Spain
