date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,0.3,,,,,,,,,,,,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,,,,,,,,,,
2020-01-28,0.635,,,,,,,,,,,,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,3.469,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.018,,,,,,,,,,,,,,,,,,,,,0.046,,1.067,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,0.001,,8.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.284,,,,,,,0.058,,,,,,,,,0.293,,,0.14,,,,,,,,,,,,,0.012,1.983,,,,,,0.021,,,,
2020-01-29,0.71,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,3.873,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.022,,,,,0.074,,,,,,,,,,,,,,,,0.054,,1.334,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,0.001,,8.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.284,,,,,,,0.058,,,,,,,,,0.293,,,0.14,,,,,,,,,,,,,0.015,2.215,,,,,,0.021,,,,
2020-01-30,0.958,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,,,,,5.249,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.022,,,,,0.074,,,,,,,,,,,,,,,,0.058,,1.067,,,,,,,,,,,,,0.072,,,,,,,,,,,,,,,,,0.001,,7.282,,,0.238,,,,,,,,,,,,,,,,,,,0.033,,,,,,,0.012,,,,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,,,,0.058,,,,,,,,,0.335,,,0.14,,,,,,,,,,,,,0.015,2.999,,,,,,0.0,,,,
2020-01-31,1.136,,,,,,,,,,,,1.907,0.347,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,6.219,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.025,,,,,0.044,,,,,,,,,,,,,,,,0.07,,1.334,,,,,,,,,,,,,0.104,,,,,,,,,,,,,,,,,0.001,,7.282,,,0.238,,,,,,,,,,,,,,,,,,,0.033,,,,,,,0.012,,,,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834,,,,,,,0.174,,,,,,,,,0.293,,,0.196,,,,,,,,,,,,,0.018,3.554,,,,,,0.0,,,,
2020-02-01,1.34,,,,,,,,,,,,2.25,0.463,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.026,,,,,,7.344,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.036,,,,,0.044,,,,,0.096,,,,,,,,,,,0.082,,1.067,,,,,,,,,,,,,0.144,,,,,,,,,,,,,,,,,0.002,,7.282,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.012,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.384,,,,,,,0.193,,,0.046,,,,,,0.293,,,0.182,,,,,,,,,,,,,0.018,4.194,,,,,,0.041,,,,
2020-02-02,1.854,,,,,,,,,,,,3.118,0.309,,,,,,,,,,,,,,,,,,,,,,,0.06,,0.026,,,,,,10.201,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.04,,,,,0.044,,,,,0.12,,,,,,,,,,,0.077,,0.934,,,,,,,,,,,,,0.128,,,,,,,,,,,,,,,,,0.003,,4.369,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.007,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.567,,,,,,,0.232,,,0.046,,,,,,0.251,,,0.154,,,,,,,,,,,,,0.009,5.821,,,,,,0.041,,,,
2020-02-03,2.144,,,,,,,,,,,,3.604,0.27,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.026,,,,,,11.803,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.042,,,,0.181,0.044,,,,,0.132,,,,,,,,,,,0.081,,0.934,,,,,,,,,,,,,0.128,,,,,,,,,,,,,,,,,0.003,,2.913,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.012,,,,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.384,,,,,,,0.212,,,0.0,,,,,,0.21,,,0.154,,,,,,,,,,,0.534,,0.018,6.735,,,,,,0.062,,,,
2020-02-04,2.316,,,,,,,,,,,,3.895,0.309,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.026,,,,,,12.754,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.036,,,,0.181,0.03,,,,,0.096,,,,,,,,,,,0.083,,1.201,,,0.002,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,0.003,,4.369,,,0.179,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.012,,,,0.18,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,3.117,,,,,,,0.232,,,0.0,,,,,,0.126,,,0.154,,,,,,,,,,,0.534,,0.018,7.278,,,,,,0.062,,,,
2020-02-05,2.715,,,,,,,,,,,,4.567,0.27,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.052,,,,,,14.965,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.031,,,,0.0,0.015,,,,,0.096,,,,,,,,,,,0.086,,1.468,,,0.002,,,,,,,,0.034,,0.128,,,,,,,,,,,,,,,,,0.003,,4.369,,,0.149,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.012,,,,0.157,,,,,,,,,0.018,,,,,0.014,,,,,,,,,,,,,,,3.851,,,,,,,0.289,,,0.0,,,,,,0.126,,,0.154,,,,,,,,,,,0.107,0.134,0.015,8.538,,,,,,0.062,,,,
2020-02-06,2.853,,,,,,,,,,,,4.801,0.193,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.052,,,,,,15.73,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.031,,,,0.0,0.015,,,,,0.096,,,,,,,,,,,0.089,,1.868,,,0.001,,,,,,,,0.034,,0.096,,,,,,,,,,,,,,,,,0.003,,4.369,,,0.179,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,,,,0.112,,,,,,,,,0.009,,,,,0.014,,,,,,,,,,,,,,,3.301,,,,,,,0.367,,0.021,0.0,,,0.096,,,0.293,,,0.154,,,,,,,,,,,0.107,0.134,0.018,8.974,,,,,,0.082,,,,
2020-02-07,3.094,,,,,,,,,,,,5.194,0.231,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.105,,,,,,17.036,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.029,,,,0.0,0.015,,,,,0.096,,,,,,,,,,,0.077,,1.735,,,0.001,,,,,,,,0.017,,0.064,,,,,,,,,,,,,,,,,0.004,,4.369,,,0.208,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,,,,0.135,,,,,,,,,0.018,,,,,0.0,,,,,,,,,,,,,,,3.117,,,,,,,0.251,,0.021,0.0,,,0.096,,,0.251,,,0.084,,,,,,,,,,,0.107,0.104,0.012,9.716,,,,,,0.082,,,,
2020-02-08,3.173,,,,,,,,,,,,5.326,0.116,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.105,,,,,,17.468,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.027,,,,0.0,0.074,,,,,0.06,,,,,,,,,,,0.075,,1.735,,,0.001,,,,,,,,0.017,,0.032,,,,,,,,,,,,,,,,,0.003,,4.369,,,0.238,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,,,,0.067,,,,,,,,,0.018,,,,,0.0,,,,,,,,,,,,,,,3.117,,,,,,,0.232,,0.0,0.0,,,0.0,,,0.293,,,0.182,,,,,,,,,,,0.32,0.163,0.012,9.966,,,,,,0.072,,,,
2020-02-09,2.955,,,,,,,,,,,,4.959,0.116,,,,,,,,0.086,,,,,,,,,,,,,,,0.0,,0.105,,,,,,16.259,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.027,,,,0.0,0.074,,,,,0.048,,,,,,,,,,,0.078,,1.868,,,0.001,,,,,,,,0.017,,0.032,,,,,,,,,,,,,,,,,0.003,,2.913,,,0.268,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,,,,0.067,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,4.034,,,,,,,0.193,,0.021,0.0,,,0.0,,,0.335,,,0.182,,,,,,,,,,,0.214,0.178,0.012,9.277,,,,,,0.072,,,,
2020-02-10,2.893,,,,,,,,,,,,4.842,0.116,,,,,,,,0.086,,,,,,,,,,,,,,,0.0,,0.131,,,,,,15.859,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.022,,,,0.0,0.074,,,,,0.024,,,,,,,,,,,0.085,,3.069,,,0.0,,,,,,,,0.017,,0.048,,,,,,,,,,,,,,,,,0.002,,2.913,,,0.298,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.01,,,,0.067,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,4.951,,,,,,,0.232,,0.021,0.0,,,0.0,,,0.335,,,0.182,,,,,,,,,,,0.32,0.089,0.003,9.049,,,,,,0.062,,,,
2020-02-11,2.644,,,,,,,,,,,,4.422,0.077,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.105,,,,,,14.48,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.027,,,,0.181,0.074,,,,,0.048,,,,,,,,,,,0.088,,4.27,,,0.0,,,,,,,,0.017,,0.04,,,,,,,,,,,,,,,,,0.002,,0.0,,,0.238,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.01,,,,0.045,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,4.217,,,,,,,0.232,,0.021,0.0,,,0.0,,,0.293,,,0.112,,,,,,,,,,,0.32,0.104,0.006,8.26,,,,,,0.072,,,,
2020-02-12,2.224,,,,,,,,,,,,3.705,0.077,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.079,,,,,,12.126,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.027,,,,0.181,0.074,,,,,0.048,,,,,,,,,,,0.081,,3.869,,,0.0,,,,,,,,0.017,,0.04,,,,,,,,,,,,,,,,,0.002,,0.0,,,0.179,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.008,,,,0.045,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,4.034,,,,,,,0.174,,0.021,0.0,,,0.0,,,0.293,,,0.112,,,,,,,,,,,0.32,0.104,0.006,6.918,,,,,,0.072,,,,
2020-02-13,3.74,,,,,,,,,,,,6.259,0.039,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.079,,,,,,20.534,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.027,,,,0.181,0.074,,,,,0.048,,,,,,,,,,,0.085,,3.869,,,0.0,,,,,,,,0.017,,0.08,,,,,,,,,,,,,,,,,0.002,,0.0,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.008,,,,0.022,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,5.501,,,,,,,0.096,,0.021,0.0,,,0.0,,,0.084,,,0.112,,,,,,,,,,,0.32,0.119,0.006,11.71,,,,,,0.062,,,,
2020-02-14,4.111,,,,,,,,,,,,6.889,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,22.594,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.022,,,,0.181,0.074,,,,,0.036,,,,,,,,,,,0.096,,4.136,,,0.0,,,,,,,,0.0,,0.16,,,,,,,,,,,,,,,,,0.002,,0.0,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.005,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,6.785,,,,,,,0.077,,0.021,0.0,,,0.0,,,0.084,,,0.112,,,,,,,,,,,0.32,0.134,0.006,12.884,,,,,,0.062,,,,
2020-02-15,4.036,,,,,,,,,,,,6.751,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,22.14,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.013,,,,0.181,0.015,,,,,0.036,,,,,,,,,,,0.096,,4.003,,,0.0,,,,,,,,0.0,,0.241,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.179,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.005,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,7.151,,,,,,,0.077,,0.021,0.0,,,0.0,,,0.042,,,0.028,,,,,,,,,,,0.107,0.074,0.006,12.624,,,,,,0.031,,,,
2020-02-16,3.929,,,,,,,,,,,,6.557,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.009,,,,0.181,0.015,,,,,0.024,,,,,,,,,,,0.095,,3.736,,,0.0,,,,,,,,0.0,,0.289,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.149,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.005,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,6.418,,,,,,,0.077,,0.0,0.0,,,0.0,,,0.084,,,0.028,,,,,,,,,,,0.214,0.059,0.006,12.258,,,,,,0.031,,,,
2020-02-17,3.856,,,,,,,,,,,,6.428,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,21.08,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.009,,,,0.181,0.015,,,,,0.024,,,,,,,,,,,0.093,,2.935,,,0.0,,,,,,,,0.0,,0.329,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.005,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,5.868,,,,,,,0.058,,0.0,0.0,,,0.0,,,0.168,,,0.042,,,,,,,,,,,0.107,0.074,0.006,12.019,,,,,,0.021,,,,
2020-02-18,3.836,,0.001,,,,,,,,,,6.376,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,20.908,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.002,,,,0.0,0.015,,,,,0.0,,,,,,,,,,,0.092,,1.735,,,0.0,,,,,,,,0.0,,0.417,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.003,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,6.234,,,,,,,0.058,,0.0,0.0,,,0.0,,,0.168,,,0.028,,,,,,,,,,,0.107,0.059,0.003,11.92,,,,,,0.01,,,,
2020-02-19,3.846,,0.001,,,,,,,,,,6.386,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,20.932,,,,,,,,,,,,,,,,,,0.009,,,,,,,0.007,0.002,,,,0.0,0.015,,,,,0.0,,,,,,,,,,,0.097,,1.735,,,0.0,,,,,,,,0.0,,0.457,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.003,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,6.234,,,,,,,0.058,,0.0,0.0,,,0.0,,,0.21,,,0.028,,,,,,,,,,,0.107,0.059,0.003,11.934,,,,,,0.01,,,,
2020-02-20,2.002,,0.001,,,,,,,,,,3.274,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.052,,,,,,10.637,,,,,,,,,,,,,,,,,,0.009,,,,,,,0.008,0.002,,,,0.0,0.015,,,,,0.0,,,,,,,,,,,0.156,,2.001,,,0.0,,,,,,,,0.0,,0.498,,,,,,,,,,,,,,,,,0.002,,0.0,,,0.119,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.003,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,4.767,,,,,,,1.466,,0.0,0.0,,,0.0,,,0.251,,,0.028,,,,,,,,,,,0.107,0.074,0.0,6.066,,,,,,0.0,,,,
2020-02-21,1.256,,0.0,,,,,,,,,,2.022,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.105,,,,,,6.438,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.031,0.04,,,,0.0,0.015,,,,,0.0,,,,,,,,,,,0.253,,1.601,,,0.0,,,,,,,,0.287,,0.554,,,,,,,,,,,,,,,,,0.006,,0.0,,,0.089,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.01,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,3.301,,,,,,,3.396,,0.0,0.0,,,0.0,,,0.335,,,0.028,,,,,,,,,,,0.107,0.074,0.006,3.672,,,,,,0.0,,,,
2020-02-22,1.208,,0.0,,,,,,,,,,1.946,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.131,,,,,,6.014,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.085,0.132,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.483,,1.735,,,0.0,,,,,,,,0.996,,0.666,,,,,,,,,,,,,,,,,0.009,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.012,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,2.384,,,,,,,7.814,,0.0,0.0,,,0.0,,,0.335,,,0.014,,,,,,,,,,,0.534,0.074,0.006,3.428,,,,,,0.0,,,,
2020-02-23,0.98,,0.0,,,,,,,,,,1.543,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.157,,,,,,4.553,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.218,0.342,,,,0.181,0.0,,,,,0.0,,,,,,,,,,,0.708,,2.268,,,0.0,,,,,,,,2.566,,0.714,,,,,,,,,,,,,,,,,0.013,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,2.567,,,,,,,11.055,,0.0,0.0,,,0.0,,,0.335,,,0.014,,,,,,,,,,,0.427,0.149,0.006,2.596,,,,,,0.0,,,,
2020-02-24,0.795,,0.0,,,,,,,,,,1.236,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.157,,,,,,3.358,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.318,0.507,,,,0.181,0.0,,,,,0.0,,,,,,,,,,,0.96,,2.535,,,0.0,,,0.694,,,,,3.815,,0.746,,,,,,,,,,,,,,,,,0.018,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,2.2,,,,,,,15.493,,0.0,0.0,,,0.0,,,0.335,,,0.0,,,,,,,,,,,0.427,0.163,0.006,1.915,,,,,,0.0,,,,
2020-02-25,0.665,,0.001,,,,,,,,,,1.012,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.236,,,,,,2.469,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.461,0.735,,,,0.181,0.03,,,,,0.0,,,,,,,,,,,1.192,,2.935,,,0.0,,,1.08,,,,,5.385,,0.754,,,,,,,,,,,,,,,,,0.029,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.018,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.834,,,,,,,18.252,,0.084,0.0,,,0.0,,,0.377,,,0.028,,,,,,,,,,,0.427,0.223,0.006,1.409,,,,,,0.0,,,,
2020-02-26,0.724,,0.001,,,,,,,,,,1.093,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.262,,,,,,2.468,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.671,1.077,,,,0.361,0.089,,,,,0.06,,,,,,,,,,,1.585,,3.736,,,0.0,,,1.558,,,,0.215,7.596,,0.859,,,,,,,,,,0.358,,,,,,,0.042,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.02,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.65,,,,,,,23.731,,0.232,0.0,,,0.096,,,0.377,,,0.07,,,,,,,,,,,0.427,0.253,0.006,1.412,,,,,,0.0,,,,
2020-02-27,0.823,,0.001,,,,,,,,,,1.209,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.288,,,,,,2.454,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,1.602,,,,0.361,0.386,,,,,0.12,,,,,,,,,,,2.156,,3.202,,,0.0,,,2.73,,,,0.323,11.006,,0.987,,,,,,,,,,0.358,,,,,,,0.073,,0.0,,,0.03,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.023,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.65,,,,,,0.007,32.066,,0.274,0.0,,,0.191,,,0.335,,,0.07,,,,,,,,,,,0.427,0.327,0.009,1.405,,,,,,0.0,,,,
2020-02-28,0.924,,0.001,,,,,,,,,,1.31,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.393,,,,,0.103,2.351,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.423,2.268,,,,0.542,0.667,,,,,0.444,,,,,,,,,,,2.804,,3.469,,,0.0,,,4.208,,,,0.538,14.652,,0.995,,,,,,,,,,0.179,,,,,,0.007,0.112,,0.0,,,0.089,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.029,,,,0.022,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.467,,,,,,0.007,41.154,,0.632,0.0,,,0.955,,,0.335,,,0.084,,,,,,,,,,,1.068,0.49,0.003,1.348,,,,,,0.0,,,,
