date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-02-01,0.265,,,,,,,,,,,,0.445,0.115,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,1.464,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.013,,,,0.0,0.015,,,,,0.036,,,,,,,,,,,0.015,,0.134,,,0.0,,,,,,,,0.0,,0.04,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.067,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.532,,,,,,,0.019,,0.021,0.0,,,0.095,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.827,,,,,,0.041,,,,
2020-02-02,0.595,,,,,,,,,,,,1.005,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,3.321,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.004,,,,0.0,0.0,,,,,0.024,,,,,,,,,,,0.009,,0.267,,,0.001,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.001,,1.438,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,0.355,,,,,,,0.058,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.106,0.0,0.0,1.875,,,,,,0.0,,,,
2020-02-03,0.389,,,,,,,,,,,,0.654,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2.164,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.004,,,,0.0,0.0,,,,,0.024,,,,,,,,,,,0.009,,0.0,,,0.001,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.005,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,0.089,0.009,1.222,,,,,,0.02,,,,
2020-02-04,0.503,,,,,,,,,,,,0.849,0.038,,,,,,,,0.086,,,,,,,,,,,,,,,0.0,,0.026,,,,,,2.796,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.014,,0.267,,,0.0,,,,,,,,0.0,,0.016,,,,,,,,,,,,,,,,,0.0,,2.877,,,0.059,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.002,,,,0.022,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.064,,,,,,,0.019,,0.0,0.0,,,0.0,,,0.042,,,0.084,,,,,,,,,,,0.0,0.0,0.0,1.582,,,,,,0.0,,,,
2020-02-05,0.47,,,,,,,,,,,,0.793,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,2.615,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.011,,0.534,,,0.0,,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.059,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.002,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.71,,,,,,,0.058,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,0.015,0.0,1.477,,,,,,0.0,,,,
2020-02-06,0.396,,,,,,,,,,,,0.669,0.038,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2.205,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.011,,0.401,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.059,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.002,,,,0.022,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.077,,0.0,0.0,,,0.0,,,0.209,,,0.0,,,,,,,,,,,0.0,0.0,0.003,1.245,,,,,,0.02,,,,
2020-02-07,0.451,,,,,,,,,,,,0.747,0.038,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.052,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.004,,,,0.0,0.0,,,,,0.012,,,,,,,,,,,0.007,,0.134,,,0.0,,,,,,,,0.017,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.029,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.003,,,,0.022,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,0.355,,,,,,,0.019,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,1.395,,,,,,0.0,,,,
2020-02-08,0.342,,,,,,,,,,,,0.577,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,1.896,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.011,,,,0.0,0.074,,,,,0.0,,,,,,,,,,,0.014,,0.134,,,0.0,,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.029,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.532,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.042,,,0.098,,,,,,,,,,,0.212,0.059,0.0,1.073,,,,,,0.031,,,,
2020-02-09,0.38,,,,,,,,,,,,0.641,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2.112,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.004,,,,0.0,0.0,,,,,0.012,,,,,,,,,,,0.012,,0.401,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.029,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.242,,,,,,,0.019,,0.021,0.0,,,0.0,,,0.042,,,0.0,,,,,,,,,,,0.0,0.015,0.0,1.193,,,,,,0.0,,,,
2020-02-10,0.327,,,,,,,,,,,,0.537,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,1.765,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.016,,1.202,,,0.0,,,,,,,,0.0,,0.016,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.029,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.002,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.887,,,,,,,0.039,,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.106,0.0,0.0,0.996,,,,,,0.01,,,,
