location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Ireland,2021-04-09,50,59,15.68,6.14,0.0
Ireland,2021-04-09,60,69,14.68,4.79,0.0
Ireland,2021-04-09,70,79,53.63,8.56,0.0
Ireland,2021-04-09,80,,110.79,84.39,0.0
Ireland,2021-04-16,10,14,0.0,0.0,0.0
Ireland,2021-04-16,15,17,0.13,0.02,0.0
Ireland,2021-04-16,18,24,6.48,1.83,0.0
Ireland,2021-04-16,25,49,12.16,5.0,0.0
Ireland,2021-04-16,50,59,16.47,6.2,0.0
Ireland,2021-04-16,60,69,17.41,4.92,0.0
Ireland,2021-04-16,70,79,78.88,13.53,0.0
Ireland,2021-04-16,80,,111.57,98.34,0.0
Ireland,2021-04-23,10,14,0.0,0.0,0.0
Ireland,2021-04-23,15,17,0.39,0.06,0.0
Ireland,2021-04-23,18,24,6.93,1.88,0.0
Ireland,2021-04-23,25,49,12.94,5.09,0.0
Ireland,2021-04-23,50,59,18.76,6.31,0.0
Ireland,2021-04-23,60,69,27.49,5.14,0.0
Ireland,2021-04-23,70,79,98.35,24.46,0.0
Ireland,2021-04-23,80,,112.0,104.31,0.0
Ireland,2021-04-30,10,14,0.0,0.0,0.0
Ireland,2021-04-30,15,17,0.43,0.07,0.0
Ireland,2021-04-30,18,24,7.73,1.91,0.0
Ireland,2021-04-30,25,49,14.62,5.13,0.0
Ireland,2021-04-30,50,59,23.41,6.38,0.0
Ireland,2021-04-30,60,69,44.73,5.34,0.0
Ireland,2021-04-30,70,79,103.05,37.15,0.0
Ireland,2021-04-30,80,,112.34,108.06,0.0
Ireland,2021-05-07,10,14,0.0,0.0,0.0
Ireland,2021-05-07,15,17,0.58,0.1,0.0
Ireland,2021-05-07,18,24,8.65,1.95,0.0
Ireland,2021-05-07,25,49,16.35,5.21,0.0
Ireland,2021-05-07,50,59,27.77,6.62,0.0
Ireland,2021-05-07,60,69,70.88,6.01,0.0
Ireland,2021-05-07,70,79,104.21,52.03,0.0
Ireland,2021-05-07,80,,112.53,109.18,0.0
Ireland,2021-05-14,10,14,0.0,0.0,0.0
Ireland,2021-05-14,15,17,0.76,0.25,0.0
Ireland,2021-05-14,18,24,9.56,2.15,0.0
Ireland,2021-05-14,25,49,17.95,5.5,0.0
Ireland,2021-05-14,50,59,43.59,7.41,0.0
Ireland,2021-05-14,60,69,88.41,8.16,0.0
Ireland,2021-05-14,70,79,104.94,77.19,0.0
Ireland,2021-05-14,80,,112.66,110.08,0.0
Ireland,2021-05-21,10,14,0.0,0.0,0.0
Ireland,2021-05-21,15,17,0.96,0.36,0.0
Ireland,2021-05-21,18,24,10.69,2.67,0.0
Ireland,2021-05-21,25,49,20.06,6.42,0.0
Ireland,2021-05-21,50,59,71.89,15.9,0.0
Ireland,2021-05-21,60,69,92.42,11.2,0.0
Ireland,2021-05-21,70,79,105.31,90.38,0.0
Ireland,2021-05-21,80,,112.74,110.51,0.0
Ireland,2021-05-28,10,14,0.01,0.0,0.0
Ireland,2021-05-28,15,17,1.16,0.41,0.0
Ireland,2021-05-28,18,24,12.1,4.23,0.0
Ireland,2021-05-28,25,49,24.46,9.59,0.0
Ireland,2021-05-28,50,59,85.96,24.88,0.0
Ireland,2021-05-28,60,69,94.24,14.41,0.0
Ireland,2021-05-28,70,79,105.63,93.1,0.0
Ireland,2021-05-28,80,,112.81,110.82,0.0
Ireland,2021-06-04,10,14,0.01,0.0,0.0
Ireland,2021-06-04,15,17,1.36,0.56,0.0
Ireland,2021-06-04,18,24,13.48,5.9,0.0
Ireland,2021-06-04,25,49,31.38,12.49,0.0
Ireland,2021-06-04,50,59,91.14,32.18,0.0
Ireland,2021-06-04,60,69,95.34,17.39,0.0
Ireland,2021-06-04,70,79,105.84,93.91,0.0
Ireland,2021-06-04,80,,112.88,111.02,0.0
Ireland,2021-06-11,10,14,0.01,0.0,0.0
Ireland,2021-06-11,15,17,1.51,0.76,0.0
Ireland,2021-06-11,18,24,14.65,7.12,0.0
Ireland,2021-06-11,25,49,39.08,14.5,0.0
Ireland,2021-06-11,50,59,92.69,44.35,0.0
Ireland,2021-06-11,60,69,95.84,21.95,0.0
Ireland,2021-06-11,70,79,105.97,94.58,0.0
Ireland,2021-06-11,80,,112.91,111.16,0.0
Ireland,2021-06-18,10,14,0.1,0.0,0.0
Ireland,2021-06-18,15,17,1.86,0.93,0.0
Ireland,2021-06-18,18,24,15.81,9.36,0.0
Ireland,2021-06-18,25,49,43.59,18.26,0.0
Ireland,2021-06-18,50,59,93.45,66.78,0.0
Ireland,2021-06-18,60,69,96.23,31.21,0.0
Ireland,2021-06-18,70,79,106.08,98.35,0.0
Ireland,2021-06-18,80,,112.96,111.3,0.0
Ireland,2021-06-25,10,14,0.1,0.01,0.0
Ireland,2021-06-25,15,17,2.04,1.15,0.0
Ireland,2021-06-25,18,24,17.18,11.53,0.0
Ireland,2021-06-25,25,49,48.78,22.51,0.0
Ireland,2021-06-25,5,9,0.0,0.0,0.0
Ireland,2021-06-25,50,59,94.13,82.15,0.0
Ireland,2021-06-25,60,69,96.74,46.94,0.0
Ireland,2021-06-25,70,79,106.22,103.18,0.0
Ireland,2021-06-25,80,,113.0,111.43,0.0
Ireland,2021-07-02,10,14,0.1,0.01,0.0
Ireland,2021-07-02,15,17,2.24,1.32,0.0
Ireland,2021-07-02,18,24,18.76,13.09,0.0
Ireland,2021-07-02,25,49,54.93,28.59,0.0
Ireland,2021-07-02,50,59,94.66,87.9,0.0
Ireland,2021-07-02,60,69,97.12,65.92,0.0
Ireland,2021-07-02,70,79,106.32,104.7,0.0
Ireland,2021-07-02,80,,113.04,111.53,0.0
Ireland,2021-07-09,10,14,0.12,0.1,0.0
Ireland,2021-07-09,15,17,2.49,1.66,0.0
Ireland,2021-07-09,18,24,24.11,17.61,0.0
Ireland,2021-07-09,25,49,60.97,36.96,0.0
Ireland,2021-07-09,50,59,95.16,91.21,0.0
Ireland,2021-07-09,60,69,97.5,85.87,0.0
Ireland,2021-07-09,70,79,106.41,105.39,0.0
Ireland,2021-07-09,80,,113.08,111.6,0.0
Ireland,2021-07-16,10,14,0.12,0.1,0.0
Ireland,2021-07-16,15,17,2.83,1.83,0.0
Ireland,2021-07-16,18,24,31.99,24.23,0.0
Ireland,2021-07-16,25,49,69.04,45.58,0.0
Ireland,2021-07-16,50,59,95.57,93.49,0.0
Ireland,2021-07-16,60,69,97.77,95.3,0.0
Ireland,2021-07-16,70,79,106.49,105.71,0.0
Ireland,2021-07-16,80,,113.11,111.66,0.0
Ireland,2021-07-23,10,14,0.13,0.1,0.0
Ireland,2021-07-23,15,17,3.42,2.02,0.0
Ireland,2021-07-23,18,24,45.37,30.44,0.0
Ireland,2021-07-23,25,49,77.48,52.41,0.0
Ireland,2021-07-23,5,9,0.0,0.0,0.0
Ireland,2021-07-23,50,59,95.96,94.2,0.0
Ireland,2021-07-23,60,69,97.99,96.05,0.0
Ireland,2021-07-23,70,79,106.54,105.82,0.0
Ireland,2021-07-23,80,,113.15,111.71,0.0
Ireland,2021-07-30,0,4,0.0,0.0,0.0
Ireland,2021-07-30,10,14,0.17,0.12,0.0
Ireland,2021-07-30,15,17,11.06,2.26,0.0
Ireland,2021-07-30,18,24,62.95,34.46,0.0
Ireland,2021-07-30,25,49,80.83,59.79,0.0
Ireland,2021-07-30,50,59,96.28,94.71,0.0
Ireland,2021-07-30,60,69,98.21,96.68,0.0
Ireland,2021-07-30,70,79,106.6,105.94,0.0
Ireland,2021-07-30,80,,113.18,111.76,0.0
Ireland,2021-08-06,10,14,0.22,0.12,0.0
Ireland,2021-08-06,15,17,23.45,2.5,0.0
Ireland,2021-08-06,18,24,72.79,37.15,0.0
Ireland,2021-08-06,25,49,82.54,66.65,0.0
Ireland,2021-08-06,50,59,96.57,95.2,0.0
Ireland,2021-08-06,60,69,98.39,97.1,0.0
Ireland,2021-08-06,70,79,106.65,106.05,0.0
Ireland,2021-08-06,80,,113.21,111.8,0.0
Ireland,2021-08-13,10,14,5.68,0.12,0.0
Ireland,2021-08-13,15,17,38.26,2.85,0.0
Ireland,2021-08-13,18,24,75.74,41.9,0.0
Ireland,2021-08-13,25,49,83.39,74.24,0.0
Ireland,2021-08-13,50,59,96.75,95.58,0.0
Ireland,2021-08-13,60,69,98.49,97.35,0.0
Ireland,2021-08-13,70,79,106.69,106.12,0.0
Ireland,2021-08-13,80,,113.23,111.84,0.0
Ireland,2021-08-20,0,4,0.0,0.0,0.0
Ireland,2021-08-20,10,14,15.12,0.14,0.0
