location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Japan,2021-05-14,65,,3.03,0.32,0.0
Japan,2021-05-15,12,64,5.22,2.36,0.0
Japan,2021-05-15,65,,3.38,0.37,0.0
Japan,2021-05-16,12,64,5.24,2.37,0.0
Japan,2021-05-16,65,,3.87,0.41,0.0
Japan,2021-05-17,12,64,5.44,2.68,0.0
Japan,2021-05-17,65,,4.39,0.48,0.0
Japan,2021-05-18,12,64,5.6,2.93,0.0
Japan,2021-05-18,65,,5.01,0.57,0.0
Japan,2021-05-19,12,64,5.76,3.21,0.0
Japan,2021-05-19,65,,5.78,0.65,0.0
Japan,2021-05-20,12,64,5.91,3.37,0.0
Japan,2021-05-20,65,,6.58,0.69,0.0
Japan,2021-05-21,12,64,6.09,3.61,0.0
Japan,2021-05-21,65,,7.27,0.76,0.0
Japan,2021-05-22,12,64,6.11,3.64,0.0
Japan,2021-05-22,65,,8.01,0.82,0.0
Japan,2021-05-23,12,64,6.13,3.65,0.0
Japan,2021-05-23,65,,8.87,0.87,0.0
Japan,2021-05-24,12,64,6.36,3.9,0.0
Japan,2021-05-24,65,,10.03,0.89,0.0
Japan,2021-05-25,12,64,6.53,3.97,0.0
Japan,2021-05-25,65,,11.35,0.91,0.0
Japan,2021-05-26,12,64,6.71,4.04,0.0
Japan,2021-05-26,65,,12.82,0.94,0.0
Japan,2021-05-27,12,64,6.88,4.14,0.0
Japan,2021-05-27,65,,14.25,1.02,0.0
Japan,2021-05-28,12,64,7.05,4.26,0.0
Japan,2021-05-28,65,,15.62,1.1,0.0
Japan,2021-05-29,12,64,7.09,4.28,0.0
Japan,2021-05-29,65,,16.87,1.23,0.0
Japan,2021-05-30,12,64,7.11,4.29,0.0
Japan,2021-05-30,65,,18.1,1.39,0.0
Japan,2021-05-31,12,64,7.33,4.5,0.0
Japan,2021-05-31,65,,19.49,1.6,0.0
Japan,2021-06-01,12,64,7.47,4.65,0.0
Japan,2021-06-01,65,,21.18,1.86,0.0
Japan,2021-06-02,12,64,7.63,4.8,0.0
Japan,2021-06-02,65,,22.93,2.21,0.0
Japan,2021-06-03,12,64,7.77,4.94,0.0
Japan,2021-06-03,65,,24.69,2.54,0.0
Japan,2021-06-04,12,64,7.91,5.09,0.0
Japan,2021-06-04,65,,26.4,2.82,0.0
Japan,2021-06-05,12,64,7.96,5.11,0.0
Japan,2021-06-05,65,,28.04,3.14,0.0
Japan,2021-06-06,12,64,7.99,5.13,0.0
Japan,2021-06-06,65,,29.54,3.62,0.0
Japan,2021-06-07,12,64,8.19,5.33,0.0
Japan,2021-06-07,65,,31.28,4.1,0.0
Japan,2021-06-08,12,64,8.35,5.48,0.0
Japan,2021-06-08,65,,33.18,4.68,0.0
Japan,2021-06-09,12,64,8.51,5.65,0.0
Japan,2021-06-09,65,,35.02,5.4,0.0
Japan,2021-06-10,12,64,8.65,5.8,0.0
Japan,2021-06-10,65,,36.83,6.16,0.0
Japan,2021-06-11,12,64,8.8,5.96,0.0
Japan,2021-06-11,65,,38.64,6.83,0.0
Japan,2021-06-12,12,64,8.87,5.99,0.0
Japan,2021-06-12,65,,40.36,7.54,0.0
Japan,2021-06-13,12,64,8.92,6.01,0.0
Japan,2021-06-13,65,,41.93,8.38,0.0
Japan,2021-06-14,12,64,9.11,6.21,0.0
Japan,2021-06-14,65,,43.49,9.46,0.0
Japan,2021-06-15,12,64,9.25,6.36,0.0
Japan,2021-06-15,65,,45.16,10.7,0.0
Japan,2021-06-16,12,64,9.4,6.51,0.0
